1.442812767912369232e-01,-1.949398257348922137e-02,-1.920586695713681902e-01,-4.837543863167104163e-02,1.456377808438480415e-02,2.940207911284298259e-02,3.543296634842341142e-02,9.388111396729104108e-01
1.857259344667809842e-01,1.068189714908385213e-02,-1.861827713909747217e-01,-2.722594899364594312e-02,6.395871331699254370e-02,2.534818591016119171e-03,3.221991650582367583e-02,1.016311017103447512e+00
7.809966912341792522e-02,2.061071018761140294e-02,-1.906169760362672605e-01,8.538182843381036946e-03,7.212553143085642660e-02,1.156905519167139573e-02,7.955922021960759594e-02,1.002616394169081104e+00
5.298258739568950659e-02,2.192824769053913769e-04,-8.093049579633770918e-02,3.615763937341398560e-02,4.658712905870743270e-02,2.822202154823116871e-02,6.691052353630766447e-02,9.667640520586928687e-01
6.793226575842936654e-02,-4.645016353970277123e-02,-2.911739854835104779e-02,3.351211790641173138e-02,1.630394231165155361e-02,-2.834014576365007088e-03,2.442070045799482614e-02,9.334676174398737203e-01
3.226622479013485645e-02,-3.539197355826217972e-02,-1.289967411294128397e-01,4.560804005836871511e-02,3.000181993638761924e-02,-4.434162764118809719e-02,6.168790132551293937e-02,1.012016630276093565e+00
3.353568193745104509e-02,-1.450089805780407914e-02,-8.390788721135322703e-02,1.628711041075803223e-02,1.577325781136096339e-02,-2.207756991629139520e-02,4.056920166567579145e-02,9.576886777568915932e-01
-1.622955927911107210e-02,-1.300835256756727176e-01,-1.424460750704383827e-01,5.252234454965218902e-01,6.474318905702602933e-02,-7.090983737725764513e-03,5.319400737789692357e-02,1.015986716874294871e+00
1.534323615680932562e-02,-1.271505357863134122e-02,-1.774168382744392147e-01,9.583163858924308443e-01,4.959745487076361314e-02,-1.207068520188840921e-01,5.224022888614854310e-02,1.050243517624039669e+00
9.494459749276984439e-02,2.600253505534055876e-02,-2.579173777789947053e-01,1.035907970401240163e+00,-1.619150593796803150e-04,-2.051151210935131530e-02,9.646793985484691802e-02,9.888281916487358103e-01
5.204481153280084982e-01,9.788748145365389064e-02,-8.917768168576003518e-01,9.798292603159097780e-01,3.220555501229682704e-02,-2.318212162708732649e-02,1.171891683461581124e-01,9.767994669707604771e-01
4.784912566192360828e-01,6.240555590648000361e-02,-1.139055215622647665e+00,9.324939060006727232e-01,2.885610418161377311e-02,-4.586646168081642827e-02,9.857626376742700813e-02,9.713747836697166349e-01
4.696850630888320666e-01,4.192613826035085367e-02,-1.179027671461881255e+00,9.551838370307450532e-01,-2.180931218208570499e-02,-2.948817432115902193e-02,5.245449859648942947e-02,9.810195198397195782e-01
