1.161578509337737319e-01,1.161578509337737319e-01,1.161578509337737319e-01,1.161578509337737319e-01,1.161578509337737319e-01,1.161578509337737319e-01,1.161578509337737319e-01,1.161578509337737319e-01
1.157457533144423678e-01,1.157457533144423678e-01,1.157457533144423678e-01,1.157457533144423678e-01,1.157457533144423678e-01,1.157457533144423678e-01,1.157457533144423678e-01,1.157457533144423678e-01
1.155742500305905196e-01,1.155742500305905196e-01,1.155742500305905196e-01,1.155742500305905196e-01,1.155742500305905196e-01,1.155742500305905196e-01,1.155742500305905196e-01,1.155742500305905196e-01
1.155185624580497006e-01,1.155185624580497006e-01,1.155185624580497006e-01,1.155185624580497006e-01,1.155185624580497006e-01,1.155185624580497006e-01,1.155185624580497006e-01,1.155185624580497006e-01
1.155020197202247800e-01,1.155020197202247800e-01,1.155020197202247800e-01,1.155020197202247800e-01,1.155020197202247800e-01,1.155020197202247800e-01,1.155020197202247800e-01,1.155020197202247800e-01
1.154988919320203422e-01,1.154988919320203422e-01,1.154988919320203422e-01,1.154988919320203422e-01,1.154988919320203422e-01,1.154988919320203422e-01,1.154988919320203422e-01,1.154988919320203422e-01
1.155022003000567565e-01,1.155022003000567565e-01,1.155022003000567565e-01,1.155022003000567565e-01,1.155022003000567565e-01,1.155022003000567565e-01,1.155022003000567565e-01,1.155022003000567565e-01
1.155099400895096551e-01,1.155099400895096551e-01,1.155099400895096551e-01,1.155099400895096551e-01,1.155099400895096551e-01,1.155099400895096551e-01,1.155099400895096551e-01,1.155099400895096551e-01
1.155409587001940963e-01,1.155409587001940963e-01,1.155409587001940963e-01,1.155409587001940963e-01,1.155409587001940963e-01,1.155409587001940963e-01,1.155409587001940963e-01,1.155409587001940963e-01
1.184587343811926985e-01,1.184587343811926985e-01,1.184587343811926985e-01,1.184587343811926985e-01,1.184587343811926985e-01,1.184587343811926985e-01,1.184587343811926985e-01,1.184587343811926985e-01
1.296088905669421365e-01,1.296088905669421365e-01,1.296088905669421365e-01,1.296088905669421365e-01,1.296088905669421365e-01,1.296088905669421365e-01,1.296088905669421365e-01,1.296088905669421365e-01
1.429357588510811183e-01,1.429357588510811183e-01,1.429357588510811183e-01,1.429357588510811183e-01,1.429357588510811183e-01,1.429357588510811183e-01,1.429357588510811183e-01,1.429357588510811183e-01
1.467600512210083252e-01,1.467600512210083252e-01,1.467600512210083252e-01,1.467600512210083252e-01,1.467600512210083252e-01,1.467600512210083252e-01,1.467600512210083252e-01,1.467600512210083252e-01
