,x,y,z,hand,qx,qy,qz,qw,power_x_raw,power_y_raw,power_z_raw,power_raw,power_x,power_y,power_z,power,time
0,-0.37497884148111815,0.5041075781413811,0.675629191975272,1.0,0.7062787199433213,0.027164635141304464,0.7068898404695495,-0.027188339298279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522666756.391641
1,-0.37497884148111815,0.5041075781413811,0.675629191975272,1.0,0.7062787199433213,0.027164635141304464,0.7068898404695495,-0.027188339298279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522666756.401124
2,-0.37497884148111815,0.5041075781413811,0.675629191975272,1.0,0.7062787199433213,0.027164635141304464,0.7068898404695495,-0.027188339298279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522666756.411081
3,-0.37497884148111815,0.5041075781413811,0.675629191975272,1.0,0.7062787199433213,0.027164635141304464,0.7068898404695495,-0.027188339298279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522666756.422514
4,-0.37497884148111815,0.5041075781413811,0.675629191975272,1.0,0.7062787199433213,0.027164635141304464,0.7068898404695495,-0.027188339298279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522666756.437936
5,-0.37497884148111815,0.5041075781413811,0.675629191975272,1.0,0.7062787199433213,0.027164635141304464,0.7068898404695495,-0.027188339298279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522666756.449491
6,-0.37497884148111815,0.5041075781413811,0.675629191975272,1.0,0.7062787199433213,0.027164635141304464,0.7068898404695495,-0.027188339298279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522666756.45436
7,-0.37497884148111815,0.5041075781413811,0.675629191975272,1.0,0.7062787199433213,0.027164635141304464,0.7068898404695495,-0.027188339298279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522666756.461172
8,-0.37497884148111815,0.5041075781413811,0.675629191975272,1.0,0.7062787199433213,0.027164635141304464,0.7068898404695495,-0.027188339298279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522666756.471521
9,-0.37497884148111815,0.5041075781413811,0.675629191975272,1.0,0.7062787199433213,0.027164635141304464,0.7068898404695495,-0.027188339298279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522666756.481095
10,-0.37497884148111815,0.5041075781413811,0.675629191975272,1.0,0.7062787199433213,0.027164635141304464,0.7068898404695495,-0.027188339298279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522666756.501388
11,-0.37497884148111815,0.5041075781413811,0.675629191975272,1.0,0.7062787199433213,0.027164635141304464,0.7068898404695495,-0.027188339298279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522666756.511148
12,-0.37497884148111815,0.5041075781413811,0.675629191975272,1.0,0.7062787199433213,0.027164635141304464,0.7068898404695495,-0.027188339298279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522666756.521157
13,-0.37497884148111815,0.5041075781413811,0.675629191975272,1.0,0.7062787199433213,0.027164635141304464,0.7068898404695495,-0.027188339298279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522666756.531228
14,-0.37497884148111815,0.5041075781413811,0.675629191975272,1.0,0.7062787199433213,0.027164635141304464,0.7068898404695495,-0.027188339298279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522666756.551081
15,-0.37497884148111815,0.5041075781413811,0.675629191975272,1.0,0.7062787199433213,0.027164635141304464,0.7068898404695495,-0.027188339298279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522666756.561144
16,-0.37497884148111815,0.5041075781413811,0.675629191975272,1.0,0.7062787199433213,0.027164635141304464,0.7068898404695495,-0.027188339298279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522666756.571133
17,-0.37497884148111815,0.5041075781413811,0.675629191975272,1.0,0.7062787199433213,0.027164635141304464,0.7068898404695495,-0.027188339298279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522666756.581155
18,-0.37497884148111815,0.5041075781413811,0.675629191975272,1.0,0.7062787199433213,0.027164635141304464,0.7068898404695495,-0.027188339298279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522666756.591197
19,-0.37497884148111815,0.5041075781413811,0.675629191975272,1.0,0.7062787199433213,0.027164635141304464,0.7068898404695495,-0.027188339298279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522666756.600994
20,-0.37497884148111815,0.5041075781413811,0.675629191975272,1.0,0.7062787199433213,0.027164635141304464,0.7068898404695495,-0.027188339298279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522666756.611031
