9.231944787884605041e-02,-4.292998679477949553e-02,1.262398103051187714e-02,2.602221841972296446e-02,9.440365112421744698e-03,-7.879983562083601178e-01,-8.682317937444117284e-03,7.101267892027844919e-01
1.706492927697240702e-01,4.052546537354828615e-02,8.378968515137330542e-02,-1.229942974870112948e-01,-4.649957999362186456e-02,-7.171866837563243280e-01,2.721419164413418912e-02,7.317039042105761837e-01
3.035950966303744281e-01,7.761682627466370832e-02,1.067782800117811348e-01,-2.987847582863878415e-02,3.452949377481218107e-02,-7.238786255625768717e-01,8.787885065726186440e-02,7.381202062531428965e-01
5.608106417630551732e-01,8.131673214495549473e-02,-2.277382729522514637e-02,-1.321131141247633423e-02,1.620643756268691504e-02,-6.580722113495767189e-01,3.121090423758232646e-02,7.302140668660968004e-01
7.727554226876236498e-01,-9.281407335151925508e-03,-8.052327380107726640e-02,-5.195510519990875764e-02,-5.549520196427693008e-02,-6.390526831402212338e-01,2.916128605261292250e-02,7.969034382342670142e-01
9.636660429296171060e-01,2.734168514075463463e-02,-9.760073086204101855e-02,-1.577384555878325045e-02,1.488768387903292023e-01,-6.715533470783157100e-01,1.630627148063013010e-01,6.764596487710150541e-01
1.137869369498730521e+00,-1.619964487686047505e-01,-2.111889405895226446e-01,-8.025353715811434085e-02,3.147425735737670038e-01,-6.198595385178577999e-01,2.688791885975660989e-01,6.251985488961508963e-01
1.345992245699562773e+00,-3.933404336423791392e-01,-2.219358753919777882e-01,-6.621505465250265843e-02,4.379549390396277886e-01,-5.153748421814725589e-01,3.786651911068474874e-01,4.660043714043240470e-01
1.406274436750663881e+00,-6.518623706099333504e-01,-2.730450676867803850e-01,-3.797696739638922736e-02,4.650080838141548156e-01,-5.358849224194273120e-01,4.830975232343917014e-01,5.629522299532254692e-01
1.382521975033796480e+00,-1.091140226114475809e+00,-2.454390800658075023e-01,-7.401281572344942106e-02,3.770642105687329604e-01,-4.967646011148190155e-01,4.814557391964626731e-01,4.796562609558350232e-01
1.358740609920459974e+00,-1.689185299145719910e+00,-2.082908083041274949e-01,-1.164796817213300528e-01,4.769835640363453422e-01,-6.259922966689828172e-01,4.116586836771602975e-01,4.870317365480332228e-01
1.093573863361598342e+00,-2.261269132201505272e+00,-1.371869564011376497e-01,-4.246565390849355026e-02,5.590641422504631919e-01,-4.334338048206518579e-01,4.473373910709597112e-01,6.032584039521680097e-01
1.197314688681217376e+00,-2.624756088659069064e+00,6.331105788558488712e-02,2.956964116265226039e-03,5.856881434510796680e-01,-4.595424006383836968e-01,4.692942873330139264e-01,5.763180509420635644e-01
