9.382859818303022070e-01,-2.958443299620483469e-02,-5.921090230331527149e-02,9.899201762920020187e-01,5.480520740290284465e-02,-7.881389152753750516e-01,5.166417725247507420e-03,7.209551509796494617e-01
7.438909935959259201e-01,2.476295481662305065e-02,-1.377743303682450460e-01,9.584071403236578135e-01,1.043800465026833990e-02,-7.050835165815101391e-01,-4.163557146341645421e-03,6.713294775365739042e-01
6.173175878544725492e-01,6.251191328158256511e-02,-1.710321182745246915e-01,9.749901466854566934e-01,4.453357715598826871e-02,-6.719463782866341717e-01,6.117772804668675235e-02,7.137879611532298441e-01
6.255438128714558843e-01,6.232750156470956426e-02,-1.308564341734381742e-01,1.055413584653820180e+00,9.587664453079014493e-04,-7.074359685469744363e-01,-1.838056272697485838e-02,6.660550672651766035e-01
5.538409544810747320e-01,5.368024631911794131e-02,-1.142471721691435960e-01,1.021447618914635314e+00,3.340274558547662309e-02,-7.155278578050001670e-01,-5.541894660200341605e-02,7.143981377183763470e-01
5.827264491595087748e-01,5.661365069715884601e-02,-1.011140782079564815e-01,9.941313358401657752e-01,2.288708239461811900e-02,-6.992025255253793148e-01,-5.954814262122454238e-02,6.701606195759950424e-01
5.786735568526637508e-01,1.400748235155333532e-01,-6.443388960587981273e-02,1.059049012397508704e+00,1.055241866652067984e-03,-6.613863401387334306e-01,-3.115484673230639601e-02,6.974111964370877104e-01
4.523097738747310359e-01,8.697458364235899353e-02,5.142519557239211281e-03,1.124865374306637023e+00,-3.468743099574567168e-02,-6.791463925187599671e-01,5.285203044013542240e-02,8.488127711650577112e-01
4.294859439914944232e-01,6.321671624027658254e-02,-7.281869288635789417e-02,9.477087143591234053e-01,-3.727150323129535536e-03,-6.990159165875411418e-01,3.340106876476056641e-02,7.930341723936180642e-01
3.844934968747111270e-01,1.701437263523075671e-01,-3.260468572898389539e-02,9.174494561345909460e-01,6.765633416500804742e-02,-6.486508349930772965e-01,-1.168551029304580879e-01,8.115811525576646090e-01
2.674911849053387414e-01,1.428380694446786947e-01,-3.346636173819206306e-02,9.363729635190338740e-01,4.570670389239239739e-02,-6.247661242032336304e-01,-1.642382124769028451e-01,8.142740994269388466e-01
3.572612241505339625e-01,-3.941699712959234603e-02,-1.406994197889162024e-01,1.020261101559299277e+00,-6.052634999798556237e-02,-7.077378779795253649e-01,2.017646567310293904e-03,7.300462950993278355e-01
5.575404876635730034e-01,-3.579556577687981189e-02,-1.648099029980585328e-01,1.307083746081389108e+00,-7.104093047155402019e-02,-8.986730418910156004e-01,4.606280338794022100e-02,9.044812817796810123e-01
