,x,y,z,hand,qx,qy,qz,qw,power_x_raw,power_y_raw,power_z_raw,power_raw,power_x,power_y,power_z,power,time
0,-0.1553138913060778,1.0004901458996707,0.6756265153439612,1.0,0.5147165726300469,-0.4843979310219212,0.5151538949652867,0.48481126099107286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522667067.681096
1,-0.1553138913060778,1.0004901458996707,0.6756265153439612,1.0,0.5147165726300469,-0.4843979310219212,0.5151538949652867,0.48481126099107286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522667067.691048
2,-0.1553138913060778,1.0004901458996707,0.6756265153439612,1.0,0.5147165726300469,-0.4843979310219212,0.5151538949652867,0.48481126099107286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522667067.701088
3,-0.1553138913060778,1.0004901458996707,0.6756265153439612,1.0,0.5147165726300469,-0.4843979310219212,0.5151538949652867,0.48481126099107286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522667067.71101
4,-0.1553138913060778,1.0004901458996707,0.6756265153439612,1.0,0.5147165726300469,-0.4843979310219212,0.5151538949652867,0.48481126099107286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522667067.721052
5,-0.1553138913060778,1.0004901458996707,0.6756265153439612,1.0,0.5147165726300469,-0.4843979310219212,0.5151538949652867,0.48481126099107286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522667067.731443
6,-0.1553138913060778,1.0004901458996707,0.6756265153439612,1.0,0.5147165726300469,-0.4843979310219212,0.5151538949652867,0.48481126099107286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522667067.741121
7,-0.1553138913060778,1.0004901458996707,0.6756265153439612,1.0,0.5147165726300469,-0.4843979310219212,0.5151538949652867,0.48481126099107286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522667067.761188
8,-0.1553138913060778,1.0004901458996707,0.6756265153439612,1.0,0.5147165726300469,-0.4843979310219212,0.5151538949652867,0.48481126099107286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522667067.771101
9,-0.1553138913060778,1.0004901458996707,0.6756265153439612,1.0,0.5147165726300469,-0.4843979310219212,0.5151538949652867,0.48481126099107286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522667067.7912
10,-0.1553138913060778,1.0004901458996707,0.6756265153439612,1.0,0.5147165726300469,-0.4843979310219212,0.5151538949652867,0.48481126099107286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522667067.811112
11,-0.1553138913060778,1.0004901458996707,0.6756265153439612,1.0,0.5147165726300469,-0.4843979310219212,0.5151538949652867,0.48481126099107286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522667067.821225
12,-0.1553138913060778,1.0004901458996707,0.6756265153439612,1.0,0.5147165726300469,-0.4843979310219212,0.5151538949652867,0.48481126099107286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522667067.849919
13,-0.1553138913060778,1.0004901458996707,0.6756265153439612,1.0,0.5147165726300469,-0.4843979310219212,0.5151538949652867,0.48481126099107286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522667067.851153
14,-0.1553138913060778,1.0004901458996707,0.6756265153439612,1.0,0.5147165726300469,-0.4843979310219212,0.5151538949652867,0.48481126099107286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522667067.86246
